Ind_ID,CHILDREN,Annual_income,EDUCATION,Housing_type,Age,Employment_Year,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,GENDER_M,Marital_status_Married,Marital_status_Separated,Marital_status_Single / not married,Marital_status_Widow,Car_Owner_Y,Propert_Owner_Y,Type_Income_Pensioner,Type_Income_State servant,Type_Income_Working
5113163,1,180000,1,5,34,10.0,1,1,1,0,1.0,3,0,0,1,0,0,0,1,1,0,0,1
5116883,0,225000,1,5,49,4.0,1,1,0,0,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5037008,0,67500,1,5,56,38.0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,1,0,0
5090126,0,270000,1,5,38,4.0,1,0,0,0,4.0,1,0,1,0,0,1,0,1,1,0,0,1
5036648,0,202500,3,5,31,10.0,1,0,0,0,7.0,2,0,0,1,0,0,0,0,0,0,0,0
5090335,0,144000,1,5,36,10.0,1,1,1,0,15.0,2,0,0,0,0,0,0,1,1,0,0,0
5053182,0,207000,3,5,67,38.0,1,0,0,0,0.0,2,0,1,1,0,0,0,1,1,1,0,0
5114342,0,180000,1,2,27,8.0,1,1,0,0,1.0,2,0,1,1,0,0,0,1,0,0,0,0
5024163,3,202500,1,5,37,5.0,1,0,0,0,4.0,5,0,1,1,0,0,0,1,1,0,0,1
5115633,0,202500,1,5,62,0.0,1,0,0,0,10.0,2,0,1,0,0,0,0,0,0,0,0,1
5126311,0,180000,2,0,21,1.0,1,1,0,1,2.0,2,0,1,0,0,0,0,0,0,0,0,1
5135779,0,126000,1,5,65,6.0,1,0,1,0,6.0,2,0,0,1,0,0,0,0,1,0,0,1
5054697,0,157500,3,5,45,19.0,1,0,0,0,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5116343,1,225000,1,5,32,11.0,1,1,0,0,4.0,3,0,1,1,0,0,0,1,1,0,1,0
5022800,0,202500,3,5,33,4.0,1,0,0,0,8.0,1,0,0,0,0,0,1,1,1,0,0,1
5054348,0,103500,1,5,34,1.0,1,1,1,0,5.0,1,0,0,0,0,1,0,0,0,0,0,1
5099980,0,90000,1,5,41,3.0,1,0,0,0,11.0,1,0,1,0,1,0,0,0,1,0,0,1
5087829,0,135000,1,1,29,6.0,1,1,0,1,1.0,2,0,1,1,0,0,0,0,1,0,1,0
5051050,0,67500,1,5,61,6.0,1,0,0,0,4.0,2,0,1,1,0,0,0,1,0,0,0,1
5148872,0,135000,2,5,42,9.0,1,0,0,0,2.0,2,0,0,1,0,0,0,0,1,0,1,0
5117323,1,382500,3,0,33,2.0,1,0,0,0,8.0,2,0,0,0,0,1,0,0,1,0,1,0
5088101,0,270000,1,5,46,1.0,1,0,0,0,1.0,1,0,0,0,1,0,0,1,1,0,0,1
5023587,0,202500,1,5,39,17.0,1,0,0,0,4.0,1,0,1,0,1,0,0,0,0,0,0,1
5028547,1,292500,1,5,35,3.0,1,0,1,0,4.0,2,0,1,0,1,0,0,1,0,0,0,1
5053636,0,225000,3,5,60,38.0,1,0,0,0,0.0,1,0,0,0,1,0,0,0,0,1,0,0
5149402,1,135000,1,0,38,3.0,1,0,0,0,5.0,3,0,0,1,0,0,0,0,0,0,0,0
5095554,0,76500,1,5,64,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,0,0,1,0,0
5067090,0,180000,1,5,37,13.0,1,0,1,0,4.0,2,0,1,1,0,0,0,0,0,0,0,1
5010865,1,450000,1,5,50,2.0,1,0,1,1,2.0,3,0,1,1,0,0,0,1,1,0,0,0
5041147,0,90000,1,5,64,38.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,1,1,0,0
5105555,0,157500,1,5,54,12.0,1,0,0,0,4.0,2,0,0,1,0,0,0,0,1,0,0,1
5136976,0,306000,3,5,35,15.0,1,0,0,0,15.0,2,0,0,1,0,0,0,0,0,0,1,0
5058366,0,90000,1,2,55,38.0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,0,1,0,0
5066458,0,135000,1,5,33,4.0,1,0,0,0,4.0,1,0,0,0,1,0,0,1,1,0,0,1
5045844,0,193500,1,5,57,25.0,1,0,0,0,1.0,2,0,0,1,0,0,0,1,0,0,0,1
5115814,3,180000,1,5,39,19.0,1,0,0,0,4.0,5,0,1,1,0,0,0,0,1,0,0,1
5062362,0,270000,3,5,57,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5010596,0,112500,1,5,63,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5113472,0,202500,1,5,53,1.0,1,0,1,0,7.0,2,0,1,1,0,0,0,0,1,0,0,1
5041535,0,180000,1,5,54,4.0,1,0,1,0,4.0,1,0,0,0,0,0,1,0,1,0,0,0
5066617,0,139500,1,5,51,0.0,1,0,0,1,3.0,2,0,0,1,0,0,0,0,1,0,0,1
5126751,2,135000,1,0,46,2.0,1,0,0,0,1.0,4,0,1,1,0,0,0,1,0,0,0,1
5009908,0,202500,1,5,52,10.0,1,0,0,0,10.0,2,0,1,1,0,0,0,1,0,0,0,1
5068337,0,112500,3,5,28,1.0,1,1,1,0,4.0,2,0,0,1,0,0,0,1,1,0,0,1
5105535,0,126000,1,5,56,38.0,1,0,1,0,0.0,1,0,1,0,1,0,0,1,1,1,0,0
5061724,0,193500,2,5,67,38.0,1,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5028919,0,112500,1,5,47,5.0,1,0,0,0,5.0,2,0,0,1,0,0,0,1,1,0,0,1
5035627,0,337500,3,5,50,19.0,1,0,0,0,8.0,2,0,1,1,0,0,0,1,1,0,0,1
5074705,0,157500,3,5,61,29.0,1,0,0,0,4.0,1,0,0,0,0,1,0,0,1,0,0,1
5114061,1,193500,3,5,49,11.0,1,1,1,0,1.0,3,0,1,1,0,0,0,1,0,0,0,1
5100373,2,180000,1,5,35,11.0,1,0,0,0,2.0,4,0,0,1,0,0,0,0,1,0,0,0
5112765,1,315000,3,5,30,6.0,1,1,1,1,1.0,3,0,0,1,0,0,0,1,0,0,0,0
5045439,0,180000,3,5,65,38.0,1,0,0,0,0.0,2,0,1,1,0,0,0,1,1,1,0,0
5113922,0,90000,1,2,64,38.0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,0,1,0,0
5037125,0,180000,3,0,32,6.0,1,0,1,0,2.0,2,0,1,1,0,0,0,1,0,0,0,1
5029538,0,112500,3,5,35,3.0,1,0,0,0,2.0,2,0,0,0,0,0,0,0,1,0,0,1
5010078,2,157500,1,2,34,3.0,1,0,0,0,9.0,4,0,1,1,0,0,0,1,0,0,0,1
5085861,0,135000,1,5,50,14.0,1,0,0,0,9.0,2,0,0,1,0,0,0,0,1,0,0,1
5009146,0,315000,3,5,43,10.0,1,1,1,0,8.0,2,0,1,1,0,0,0,1,0,0,0,1
5149433,0,112500,1,5,54,7.0,1,0,0,0,1.0,1,0,0,0,0,0,1,1,1,0,0,1
5061753,0,135000,1,5,63,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5143009,1,99000,1,5,51,38.0,1,0,1,0,0.0,3,0,1,1,0,0,0,1,0,1,0,0
5079017,2,900000,3,5,27,3.0,1,0,0,0,8.0,4,0,1,1,0,0,0,1,1,0,0,0
5096318,0,270000,3,5,26,0.0,1,0,0,0,2.0,1,0,1,0,0,1,0,1,0,0,0,0
5038615,1,112500,3,0,34,9.0,1,0,0,0,2.0,3,0,0,1,0,0,0,0,0,0,0,0
5047670,1,180000,3,5,39,7.0,1,1,1,1,2.0,3,0,0,1,0,0,0,0,0,0,1,0
5044987,0,141750,3,5,56,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5036828,0,180000,3,5,53,12.0,1,0,0,0,5.0,2,0,0,1,0,0,0,0,1,0,0,1
5139892,0,112500,1,5,51,17.0,1,0,1,0,15.0,2,0,0,0,0,0,0,0,1,0,1,0
5135446,1,225000,1,0,27,0.0,1,0,0,0,9.0,3,0,0,1,0,0,0,0,1,0,0,1
5095586,0,270000,2,5,24,1.0,1,1,0,1,15.0,2,0,0,0,0,0,0,0,0,0,0,1
5068963,0,202500,3,5,42,8.0,1,0,0,0,1.0,2,0,1,1,0,0,0,1,0,0,0,1
5022047,0,135000,1,4,41,22.0,1,1,1,0,10.0,2,0,1,1,0,0,0,1,1,0,0,1
5048121,2,292500,1,5,33,7.0,1,0,1,0,1.0,4,0,1,1,0,0,0,1,1,0,0,0
5117219,0,202500,1,5,30,5.0,1,0,0,0,2.0,2,0,0,0,0,0,0,0,1,0,0,1
5009821,0,99000,1,5,41,15.0,1,0,1,0,3.0,2,0,0,1,0,0,0,1,0,0,0,1
5033500,0,202500,1,5,48,5.0,1,0,0,0,4.0,2,0,1,1,0,0,0,0,1,0,0,0
5058281,0,306000,3,5,41,9.0,1,1,1,1,1.0,2,0,0,1,0,0,0,0,1,0,0,0
5054373,0,148500,1,5,57,38.0,1,0,1,0,0.0,1,0,0,0,0,0,1,0,0,1,0,0
5142988,1,135000,3,5,29,4.0,1,1,0,0,2.0,3,0,0,1,0,0,0,0,0,0,0,1
5137229,0,180000,1,2,39,7.0,1,1,0,0,10.0,2,0,1,1,0,0,0,1,0,0,0,0
5113373,1,180000,3,5,52,38.0,1,0,1,0,0.0,3,0,0,1,0,0,0,0,1,1,0,0
5053152,0,157500,1,5,65,38.0,1,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5090386,0,247500,3,5,59,38.0,1,0,0,0,2.0,1,0,0,0,0,1,0,0,1,0,0,0
5142899,0,112500,3,0,25,1.0,1,0,0,0,4.0,1,0,0,0,0,1,0,0,0,0,0,0
5113510,0,180000,1,5,47,0.0,1,0,0,0,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5091457,2,103500,1,5,39,18.0,1,1,1,0,15.0,4,0,0,1,0,0,0,0,1,0,0,1
5009791,0,198000,1,5,60,38.0,1,0,1,0,0.0,1,0,0,0,0,0,1,0,0,1,0,0
5149484,1,135000,3,5,31,7.0,1,0,0,0,1.0,3,0,0,1,0,0,0,1,1,0,0,0
5092221,0,67500,1,5,32,8.0,1,0,0,0,4.0,2,0,1,1,0,0,0,0,0,0,1,0
5067003,0,202500,1,5,51,33.0,1,0,1,0,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5023838,0,315000,1,5,54,3.0,1,0,1,0,2.0,2,0,0,0,0,0,0,1,0,0,0,0
5095433,0,292500,3,5,51,25.0,1,0,0,0,7.0,2,0,0,1,0,0,0,0,1,0,0,1
5033797,0,148500,1,4,47,6.0,1,0,0,0,2.0,2,0,0,1,0,0,0,1,1,0,0,0
5022803,0,202500,3,5,33,4.0,1,0,0,0,8.0,1,0,0,0,0,0,1,1,1,0,0,1
5104953,0,180000,1,5,59,7.0,1,0,0,0,10.0,2,0,1,1,0,0,0,1,1,0,0,1
5100098,0,90000,1,5,30,2.0,1,0,0,0,1.0,2,0,0,1,0,0,0,0,1,0,0,1
5091792,1,135000,1,5,42,8.0,1,1,0,0,11.0,3,0,1,1,0,0,0,1,1,0,0,1
5149805,0,135000,2,0,27,6.0,1,0,1,1,1.0,1,0,0,0,0,1,0,0,1,0,1,0
5089681,0,261000,2,5,27,3.0,1,1,0,0,1.0,2,0,0,1,0,0,0,0,0,0,0,0
5052678,1,135000,3,5,43,22.0,1,1,1,0,7.0,3,0,0,1,0,0,0,0,1,0,0,1
5116809,0,112500,1,5,50,2.0,1,0,0,0,7.0,2,0,0,1,0,0,0,0,1,0,0,1
5143353,0,135000,1,5,29,4.0,1,1,0,0,5.0,2,0,1,1,0,0,0,1,0,0,0,1
5090232,0,135000,1,5,60,26.0,1,0,0,0,7.0,1,0,0,0,0,0,1,0,1,0,0,1
5117095,0,360000,1,5,38,38.0,1,0,0,0,0.0,2,0,1,1,0,0,0,1,1,1,0,0
5088987,2,171000,1,5,40,3.0,1,1,1,0,2.0,4,0,0,1,0,0,0,0,0,0,0,1
5021584,1,40500,1,1,36,5.0,1,0,0,0,3.0,3,0,0,1,0,0,0,0,0,0,1,0
5009291,0,130500,1,5,41,13.0,1,0,1,0,9.0,2,0,0,0,0,0,0,0,0,0,0,1
5051007,0,306000,3,5,29,4.0,1,0,0,0,8.0,2,0,0,1,0,0,0,0,0,0,0,0
5024263,0,202500,1,2,58,3.0,1,0,1,0,6.0,2,0,0,1,0,0,0,1,0,0,0,0
5125771,0,112500,1,5,64,1.0,1,0,0,0,1.0,2,0,0,1,0,0,0,0,1,0,0,1
5021879,2,112500,1,5,36,1.0,1,0,1,0,4.0,4,0,1,1,0,0,0,1,0,0,0,1
5137247,0,90000,1,5,48,9.0,1,1,1,0,18.0,2,0,0,1,0,0,0,0,0,0,0,1
5096336,0,153000,1,5,65,38.0,1,0,1,0,0.0,1,0,0,0,0,0,1,1,0,1,0,0
5061762,1,135000,3,1,31,2.0,1,0,0,1,6.0,3,0,0,1,0,0,0,1,0,0,0,1
5069117,0,180000,1,5,56,38.0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,0,0
5009579,0,112500,1,5,58,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,0,1,0,0
5048319,0,90000,3,5,60,4.0,1,0,0,0,2.0,1,0,0,0,1,0,0,0,0,0,0,1
5023389,2,157500,3,5,37,6.0,1,0,0,0,2.0,4,0,1,1,0,0,0,1,1,0,0,0
5143457,0,247500,1,5,33,5.0,1,0,0,0,7.0,2,0,1,0,0,0,0,1,1,0,1,0
5089225,0,112500,1,5,63,38.0,1,0,1,0,0.0,2,0,1,1,0,0,0,0,0,1,0,0
5069257,1,67500,1,5,35,3.0,1,0,1,1,4.0,3,0,0,1,0,0,0,1,1,0,0,1
5044939,2,360000,3,5,44,15.0,1,0,1,0,8.0,4,0,1,1,0,0,0,0,1,0,1,0
5022730,3,360000,1,5,42,5.0,1,0,0,0,8.0,5,0,1,1,0,0,0,1,0,0,0,0
5149413,2,315000,3,5,30,0.0,1,0,1,0,8.0,4,0,0,1,0,0,0,0,1,0,0,0
5062745,0,157500,1,5,41,3.0,1,0,1,0,9.0,2,0,0,1,0,0,0,0,1,0,0,1
5105565,0,135000,1,5,63,38.0,1,0,1,0,0.0,2,0,1,0,0,0,0,0,1,1,0,0
5114544,0,166500,2,5,30,11.0,1,0,0,1,4.0,2,0,0,1,0,0,0,0,1,0,0,1
5100352,0,180000,1,5,52,14.0,1,1,1,0,4.0,2,0,1,1,0,0,0,0,0,0,0,1
5078841,0,225000,1,5,56,9.0,1,0,0,0,15.0,2,0,1,1,0,0,0,0,1,0,0,1
5117392,0,135000,2,5,48,1.0,1,0,0,0,6.0,1,0,0,0,0,1,0,0,0,0,0,0
5022189,1,135000,1,5,42,22.0,1,0,0,0,7.0,2,0,0,0,1,0,0,0,0,0,0,0
5105422,0,193500,1,5,51,27.0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,0,0,1
5143453,0,247500,1,5,33,5.0,1,0,0,0,7.0,2,0,1,0,0,0,0,1,1,0,1,0
5067832,0,315000,3,5,59,2.0,1,0,0,1,1.0,2,0,0,1,0,0,0,1,1,0,0,1
5090995,0,405000,3,5,28,7.0,1,1,1,1,8.0,2,0,1,1,0,0,0,1,1,0,0,1
5089512,1,405000,1,1,38,5.0,1,1,1,1,2.0,3,0,0,1,0,0,0,1,0,0,0,1
5116373,1,90000,1,0,28,3.0,1,0,0,0,1.0,3,0,0,1,0,0,0,0,0,0,0,1
5149106,2,270000,1,5,34,10.0,1,0,0,0,14.0,4,0,1,1,0,0,0,0,1,0,0,1
5091737,0,243000,1,5,40,6.0,1,0,0,0,5.0,1,0,0,0,0,1,0,1,1,0,0,1
5052620,1,180000,1,5,44,5.0,1,0,1,0,7.0,3,0,1,1,0,0,0,1,1,0,0,0
5087819,2,112500,1,5,43,4.0,1,0,0,0,14.0,4,0,1,1,0,0,0,0,1,0,0,1
5139757,0,337500,3,5,65,21.0,1,0,0,0,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5113639,0,135000,3,2,54,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,0,1,0,0
5052811,0,117000,1,5,47,12.0,1,0,0,0,8.0,2,0,0,1,0,0,0,0,1,0,0,1
5095751,0,202500,1,0,35,1.0,1,1,1,0,8.0,2,0,0,1,0,0,0,0,0,0,0,1
5096785,0,270000,1,5,66,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,1,1,1,0,0
5062286,0,202500,1,5,23,3.0,1,1,0,1,2.0,2,0,1,1,0,0,0,0,1,0,0,0
5090805,0,135000,1,5,46,18.0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,1
5079075,0,216000,1,5,43,4.0,1,1,0,0,2.0,2,0,0,1,0,0,0,0,1,0,0,1
5146447,0,135000,1,5,39,3.0,1,0,1,0,8.0,1,0,0,0,0,0,1,0,1,0,0,1
5051008,1,225000,1,5,29,9.0,1,1,1,1,19.0,3,0,0,1,0,0,0,0,0,0,0,0
5100106,0,81000,1,5,48,9.0,1,1,1,0,4.0,2,0,1,1,0,0,0,1,0,0,0,1
5094896,1,180000,1,5,39,11.0,1,0,0,0,8.0,3,0,1,0,0,0,0,1,1,0,0,1
5050894,0,292500,1,5,52,38.0,1,0,0,0,0.0,2,0,1,1,0,0,0,1,0,1,0,0
5054414,0,225000,3,0,36,14.0,1,1,0,0,8.0,2,0,1,1,0,0,0,0,0,0,0,0
5025791,0,157500,1,5,51,10.0,1,0,0,0,2.0,2,0,0,1,0,0,0,0,1,0,0,1
5067949,0,157500,1,5,50,10.0,1,0,1,1,1.0,1,0,0,0,0,1,0,0,1,0,0,0
5142482,2,166500,3,5,34,3.0,1,0,0,0,2.0,4,0,1,1,0,0,0,1,0,0,0,0
5041271,0,445500,3,5,53,7.0,1,0,0,0,1.0,1,0,1,0,1,0,0,0,1,0,0,0
5115957,0,180000,1,5,42,12.0,1,0,0,0,5.0,1,0,0,0,0,0,1,1,1,0,0,1
5010881,0,45000,1,5,57,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5029423,1,315000,1,5,31,7.0,1,0,0,1,2.0,3,0,0,0,0,0,0,0,1,0,1,0
5105159,2,450000,3,5,34,6.0,1,1,1,0,8.0,4,0,1,1,0,0,0,0,1,0,0,0
5029610,0,180000,3,5,42,20.0,1,0,0,0,2.0,1,0,0,0,0,1,0,1,1,0,0,0
5117450,2,90000,1,5,33,0.0,1,1,0,0,1.0,4,0,0,1,0,0,0,0,0,0,0,1
5143620,0,225000,1,5,64,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5023949,1,148500,1,5,41,14.0,1,0,0,0,4.0,3,0,1,1,0,0,0,1,1,0,0,1
5089737,0,135000,1,5,52,19.0,1,1,1,0,9.0,2,0,0,1,0,0,0,1,0,0,0,1
5143402,0,144000,3,5,53,6.0,1,0,1,0,8.0,2,0,1,1,0,0,0,1,1,0,0,0
5041921,0,135000,1,5,33,38.0,1,0,1,0,0.0,2,0,1,1,0,0,0,0,0,1,0,0
5136909,1,360000,1,5,42,8.0,1,1,0,1,8.0,3,0,1,1,0,0,0,0,0,0,0,1
5143596,0,90000,1,5,32,9.0,1,1,0,0,13.0,2,0,0,0,0,0,0,0,0,0,0,1
5095939,0,157500,1,5,48,10.0,1,0,1,0,8.0,2,0,1,1,0,0,0,0,0,0,0,1
5113343,2,135000,1,5,31,13.0,1,0,0,0,4.0,4,0,1,1,0,0,0,0,1,0,0,1
5142920,1,292500,2,5,34,11.0,1,1,1,0,5.0,3,0,0,1,0,0,0,0,0,0,0,1
5114294,0,112500,1,5,53,14.0,1,1,0,0,1.0,1,0,0,0,0,0,1,0,0,0,1,0
5088055,0,216000,1,5,49,8.0,1,0,0,0,15.0,1,0,0,0,0,1,0,0,1,0,0,1
5142815,0,126000,2,5,28,8.0,1,0,1,0,4.0,2,0,1,1,0,0,0,1,0,0,0,0
5054460,1,135000,1,5,52,5.0,1,0,1,0,4.0,3,0,1,1,0,0,0,1,0,0,0,1
5113134,0,189000,2,5,60,38.0,1,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5069380,0,337500,1,5,46,3.0,1,0,0,0,7.0,1,0,1,0,0,1,0,0,1,0,0,1
5065798,0,44550,1,5,63,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5036396,0,112500,1,5,37,3.0,1,0,0,0,3.0,2,0,0,0,0,0,0,1,1,0,0,1
5148535,1,157500,1,5,29,5.0,1,0,1,0,1.0,3,0,0,1,0,0,0,0,1,0,0,1
5105436,2,112500,1,5,39,6.0,1,0,0,0,1.0,4,0,1,0,0,0,0,0,1,0,0,1
5105412,2,135000,1,5,35,4.0,1,0,0,0,1.0,4,0,0,1,0,0,0,0,1,0,0,1
5026177,0,135000,1,5,53,21.0,1,1,0,0,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5142584,0,301500,1,1,25,2.0,1,0,0,0,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5054297,0,112500,1,5,39,20.0,1,1,0,0,3.0,2,0,0,1,0,0,0,1,0,0,0,1
5118108,0,90000,1,5,23,3.0,1,1,0,0,4.0,1,0,1,0,0,1,0,1,0,0,0,1
5054106,0,67500,1,5,59,38.0,1,0,0,0,0.0,1,0,0,0,1,0,0,0,0,1,0,0
5010683,0,292500,3,5,28,6.0,1,0,0,0,8.0,2,0,1,1,0,0,0,1,1,0,0,1
5045850,2,315000,3,0,35,4.0,1,0,0,0,8.0,4,0,0,1,0,0,0,1,1,0,0,0
5058371,0,117000,1,5,48,1.0,1,1,1,0,1.0,2,0,0,1,0,0,0,0,1,0,0,1
5068147,0,157500,1,5,56,38.0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,0,0
5137187,0,67500,1,5,31,5.0,1,1,0,0,1.0,2,0,0,1,0,0,0,1,0,0,0,1
5139859,0,189000,1,5,55,38.0,1,0,0,0,0.0,1,0,1,0,1,0,0,1,1,1,0,0
5095873,0,202500,3,5,42,14.0,1,1,1,0,2.0,2,0,0,0,0,0,0,0,0,0,0,1
5126809,1,157500,1,5,29,6.0,1,0,1,1,4.0,3,0,1,1,0,0,0,0,1,0,0,0
5096604,1,225000,3,5,37,3.0,1,1,1,0,2.0,3,0,0,0,0,0,0,1,0,0,0,1
5036765,1,112500,1,5,35,3.0,1,0,0,1,4.0,3,0,0,1,0,0,0,0,0,0,0,1
5091880,0,202500,1,5,51,19.0,1,0,0,0,6.0,2,0,0,1,0,0,0,1,1,0,0,0
5090082,0,180000,1,5,41,5.0,1,0,0,0,1.0,2,0,1,1,0,0,0,0,0,0,0,0
5061481,1,225000,3,5,26,6.0,1,0,0,1,8.0,3,0,0,1,0,0,0,0,1,0,0,0
5125235,2,157500,3,5,38,0.0,1,0,0,0,7.0,4,0,0,1,0,0,0,0,1,0,0,0
5089474,0,180000,3,5,39,9.0,1,0,0,0,4.0,2,0,1,1,0,0,0,0,0,0,0,1
5126021,1,112500,1,5,41,7.0,1,1,1,0,2.0,3,0,0,0,0,0,0,0,0,0,0,1
5114630,0,81000,1,5,54,1.0,1,1,0,0,5.0,2,0,0,1,0,0,0,0,1,0,0,1
5010225,1,90000,1,5,48,22.0,1,0,0,0,15.0,3,0,0,1,0,0,0,1,1,0,1,0
5118526,0,180000,3,5,61,1.0,1,0,0,0,1.0,2,0,0,1,0,0,0,0,1,0,0,0
5061340,0,94500,1,5,67,38.0,1,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5118527,0,180000,3,5,61,1.0,1,0,0,0,1.0,2,0,0,1,0,0,0,0,1,0,0,0
5090186,0,450000,3,5,64,38.0,1,0,0,0,0.0,2,0,1,1,0,0,0,1,1,1,0,0
5089596,0,315000,1,5,38,3.0,1,0,0,0,8.0,2,0,1,0,0,0,0,1,0,0,0,0
5066865,2,54000,1,5,27,2.0,1,0,0,0,5.0,4,0,0,1,0,0,0,0,1,0,0,1
5061832,0,112500,1,5,62,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5009941,2,157500,1,5,29,6.0,1,0,0,0,5.0,4,0,0,1,0,0,0,0,1,0,0,1
5052731,0,180000,1,5,38,3.0,1,0,0,0,4.0,2,0,0,0,0,0,0,0,1,0,0,0
5137175,0,225000,1,5,55,10.0,1,1,1,0,5.0,2,0,0,1,0,0,0,0,0,0,0,1
5045614,1,360000,3,5,43,4.0,1,0,0,0,10.0,3,0,1,1,0,0,0,1,1,0,0,1
5067926,0,112500,1,5,62,38.0,1,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5047870,1,292500,3,5,34,9.0,1,0,0,0,1.0,3,0,1,1,0,0,0,1,1,0,0,0
5025161,0,360000,1,5,34,14.0,1,0,0,0,4.0,2,0,1,0,0,0,0,0,0,0,0,1
5145694,0,225000,3,0,26,2.0,1,1,1,0,1.0,1,0,1,0,0,1,0,1,1,0,0,1
5113455,1,126000,1,5,50,11.0,1,0,0,0,4.0,3,0,0,1,0,0,0,0,1,0,0,0
5150164,0,135000,1,2,65,38.0,1,0,1,0,0.0,1,0,0,0,0,0,1,0,0,1,0,0
5126321,0,270000,1,5,49,5.0,1,1,1,0,7.0,2,0,0,1,0,0,0,0,0,0,0,1
5088450,0,157500,1,5,63,6.0,1,0,1,0,10.0,1,0,0,0,0,0,1,0,1,0,1,0
5068631,0,216000,1,5,58,10.0,1,0,0,0,8.0,2,0,0,1,0,0,0,1,1,0,0,1
5021693,2,337500,2,5,34,5.0,1,0,1,0,4.0,4,0,1,1,0,0,0,1,1,0,0,1
5111172,0,225000,3,1,29,1.0,1,0,0,0,5.0,2,0,1,1,0,0,0,1,1,0,0,1
5029184,1,108000,1,5,44,13.0,1,0,0,0,4.0,3,0,0,1,0,0,0,0,1,0,0,1
5069051,0,225000,1,5,49,7.0,1,0,0,0,4.0,2,0,1,1,0,0,0,1,0,0,0,0
5046379,0,180000,2,5,54,5.0,1,0,0,0,4.0,2,0,0,1,0,0,0,0,0,0,0,1
5118477,0,180000,1,5,48,2.0,1,0,0,0,4.0,2,0,0,1,0,0,0,0,1,0,0,1
5106118,1,135000,3,5,37,1.0,1,0,0,0,2.0,3,0,0,1,0,0,0,1,1,0,0,1
5024148,0,180000,3,0,31,3.0,1,1,1,0,6.0,2,0,0,1,0,0,0,1,0,0,0,1
5112966,0,112500,1,5,52,29.0,1,0,1,0,1.0,2,0,0,1,0,0,0,0,0,0,0,1
5089240,0,270000,1,5,53,34.0,1,0,1,1,15.0,1,0,0,0,1,0,0,0,0,0,1,0
5067262,0,270000,1,5,55,5.0,1,0,1,0,1.0,2,0,0,1,0,0,0,1,1,0,0,1
5045255,1,270000,1,5,57,10.0,1,0,0,0,2.0,3,0,0,1,0,0,0,0,1,0,0,1
5044478,0,135000,1,5,33,6.0,1,0,0,0,1.0,2,0,0,1,0,0,0,0,0,0,0,1
5136020,1,351000,1,5,44,23.0,1,0,0,0,16.0,3,0,1,1,0,0,0,1,0,0,0,0
5033418,0,202500,1,5,29,6.0,1,0,1,0,8.0,2,0,1,1,0,0,0,1,0,0,0,0
5021737,0,189000,1,5,57,38.0,1,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5023231,0,270000,1,5,48,4.0,1,0,0,0,4.0,1,0,1,0,1,0,0,1,1,0,0,1
5029225,0,144000,1,5,59,38.0,1,0,1,0,0.0,2,0,0,0,0,0,0,1,1,1,0,0
5028909,0,67500,1,5,27,5.0,1,0,0,0,5.0,2,0,0,1,0,0,0,0,0,0,0,1
5090793,0,247500,3,5,38,10.0,1,0,1,0,2.0,2,0,0,1,0,0,0,0,1,0,0,1
5126517,0,157500,3,5,56,6.0,1,0,1,0,4.0,2,0,1,1,0,0,0,1,0,0,0,1
